image_index,true_emotion,predicted_emotion,true_label_idx,pred_label_idx
14654,calm,anger,2,0
14655,calm,fear,2,1
14657,calm,anger,2,0
14658,calm,anger,2,0
14659,calm,anger,2,0
14664,calm,fear,2,1
14668,calm,anger,2,0
14669,calm,fear,2,1
14670,calm,anger,2,0
14671,calm,fear,2,1
14672,calm,surprise,2,3
14673,calm,anger,2,0
14674,calm,fear,2,1
14677,calm,anger,2,0
14678,calm,anger,2,0
14680,calm,anger,2,0
14681,calm,anger,2,0
14682,calm,anger,2,0
14684,calm,fear,2,1
14685,calm,anger,2,0
14686,calm,fear,2,1
14688,calm,surprise,2,3
14689,calm,fear,2,1
14693,calm,anger,2,0
14700,calm,fear,2,1
14701,calm,anger,2,0
14703,calm,anger,2,0
14704,calm,fear,2,1
14705,calm,anger,2,0
14706,calm,anger,2,0
14707,calm,anger,2,0
14708,calm,fear,2,1
14709,calm,fear,2,1
14710,calm,anger,2,0
14715,calm,anger,2,0
14716,calm,anger,2,0
14719,calm,anger,2,0
14720,calm,anger,2,0
14722,calm,anger,2,0
14723,calm,fear,2,1
14727,calm,fear,2,1
14729,calm,anger,2,0
14730,calm,surprise,2,3
14732,calm,fear,2,1
14733,calm,anger,2,0
14734,calm,fear,2,1
14735,calm,anger,2,0
14736,calm,fear,2,1
14738,calm,fear,2,1
14740,calm,anger,2,0
14741,calm,anger,2,0
14743,calm,fear,2,1
14745,calm,fear,2,1
14746,calm,anger,2,0
14751,calm,fear,2,1
14752,calm,anger,2,0
14753,calm,anger,2,0
14756,calm,fear,2,1
14762,calm,fear,2,1
14767,calm,anger,2,0
14770,calm,surprise,2,3
14773,calm,fear,2,1
14774,calm,anger,2,0
14776,calm,anger,2,0
14783,calm,fear,2,1
14786,calm,anger,2,0
14793,calm,fear,2,1
14794,calm,anger,2,0
14800,calm,anger,2,0
14803,calm,fear,2,1
14804,calm,anger,2,0
14805,calm,anger,2,0
14812,calm,anger,2,0
14817,calm,anger,2,0
14820,calm,anger,2,0
14821,calm,fear,2,1
14823,calm,anger,2,0
14825,calm,fear,2,1
14826,calm,anger,2,0
14829,calm,anger,2,0
14830,calm,anger,2,0
14833,calm,fear,2,1
14834,calm,anger,2,0
14835,calm,fear,2,1
14839,calm,anger,2,0
14840,calm,fear,2,1
14841,calm,fear,2,1
14842,calm,anger,2,0
14843,calm,anger,2,0
14844,calm,anger,2,0
14846,calm,fear,2,1
14847,calm,fear,2,1
14848,calm,anger,2,0
14849,calm,anger,2,0
14850,calm,fear,2,1
14851,calm,anger,2,0
14853,calm,anger,2,0
14854,calm,surprise,2,3
14857,calm,fear,2,1
14858,calm,fear,2,1
14859,calm,anger,2,0
14861,calm,fear,2,1
14863,calm,fear,2,1
14865,calm,anger,2,0
14867,calm,anger,2,0
14869,calm,anger,2,0
14872,calm,anger,2,0
14873,calm,fear,2,1
14874,calm,fear,2,1
14880,calm,fear,2,1
14884,calm,anger,2,0
14885,calm,anger,2,0
14886,calm,fear,2,1
14888,calm,fear,2,1
14889,calm,fear,2,1
14892,calm,anger,2,0
14893,calm,anger,2,0
14894,calm,fear,2,1
14896,calm,fear,2,1
14897,calm,anger,2,0
14900,calm,anger,2,0
14902,calm,surprise,2,3
14904,calm,anger,2,0
14906,calm,anger,2,0
14907,calm,fear,2,1
14910,calm,surprise,2,3
14913,calm,fear,2,1
14914,calm,fear,2,1
14916,calm,anger,2,0
14917,calm,fear,2,1
14919,calm,surprise,2,3
14920,calm,surprise,2,3
14921,calm,anger,2,0
14922,calm,anger,2,0
14925,calm,anger,2,0
14928,calm,surprise,2,3
14930,calm,surprise,2,3
14934,calm,fear,2,1
14939,calm,anger,2,0
14941,calm,fear,2,1
14942,calm,fear,2,1
14943,calm,anger,2,0
14945,calm,anger,2,0
14946,calm,anger,2,0
14947,calm,anger,2,0
14950,calm,fear,2,1
14953,calm,fear,2,1
14956,calm,anger,2,0
14958,calm,anger,2,0
14961,calm,fear,2,1
14962,calm,anger,2,0
14963,calm,fear,2,1
14966,calm,anger,2,0
14971,calm,anger,2,0
14972,calm,surprise,2,3
14974,calm,anger,2,0
14975,calm,anger,2,0
14977,calm,anger,2,0
14981,calm,anger,2,0
14983,calm,fear,2,1
14984,calm,anger,2,0
14986,calm,surprise,2,3
14987,calm,anger,2,0
14990,calm,fear,2,1
14991,calm,anger,2,0
14992,calm,fear,2,1
14993,calm,fear,2,1
14994,calm,fear,2,1
14997,calm,anger,2,0
14998,calm,fear,2,1
14999,calm,anger,2,0
15000,calm,anger,2,0
15001,calm,anger,2,0
15002,calm,anger,2,0
15003,calm,anger,2,0
15004,calm,surprise,2,3
15008,calm,anger,2,0
15009,calm,anger,2,0
15010,calm,fear,2,1
15011,calm,anger,2,0
15018,calm,anger,2,0
15020,calm,anger,2,0
15022,calm,fear,2,1
15023,calm,fear,2,1
15025,calm,fear,2,1
15029,calm,surprise,2,3
15031,calm,anger,2,0
15032,calm,fear,2,1
15033,calm,fear,2,1
15034,calm,anger,2,0
15037,calm,anger,2,0
15038,calm,surprise,2,3
15040,calm,fear,2,1
15041,calm,anger,2,0
15042,calm,fear,2,1
15043,calm,anger,2,0
15045,calm,fear,2,1
15048,calm,anger,2,0
15049,calm,anger,2,0
15050,calm,anger,2,0
15052,calm,anger,2,0
15053,calm,anger,2,0
15054,calm,anger,2,0
15056,calm,anger,2,0
15059,calm,surprise,2,3
15060,calm,anger,2,0
15061,calm,anger,2,0
15064,calm,surprise,2,3
15066,calm,anger,2,0
15067,calm,anger,2,0
15070,calm,anger,2,0
15076,calm,anger,2,0
15080,calm,surprise,2,3
15081,calm,surprise,2,3
15082,calm,fear,2,1
15083,calm,anger,2,0
15085,calm,fear,2,1
15086,calm,anger,2,0
15087,calm,anger,2,0
15088,calm,fear,2,1
15089,calm,fear,2,1
15091,calm,anger,2,0
15092,calm,fear,2,1
15094,calm,anger,2,0
15095,calm,anger,2,0
15097,calm,anger,2,0
15099,calm,anger,2,0
15100,calm,anger,2,0
15105,calm,anger,2,0
15107,calm,anger,2,0
15108,calm,anger,2,0
15109,calm,fear,2,1
15113,calm,fear,2,1
15117,calm,anger,2,0
15121,calm,anger,2,0
15123,calm,anger,2,0
15125,calm,anger,2,0
15126,calm,anger,2,0
15131,calm,anger,2,0
15132,calm,fear,2,1
15136,calm,anger,2,0
15137,calm,anger,2,0
15138,calm,anger,2,0
15139,calm,anger,2,0
15141,calm,anger,2,0
15142,calm,anger,2,0
15144,calm,surprise,2,3
15145,calm,anger,2,0
15146,calm,anger,2,0
15147,calm,fear,2,1
15150,calm,fear,2,1
15151,calm,anger,2,0
15152,calm,fear,2,1
15153,calm,anger,2,0
15154,calm,anger,2,0
15155,calm,fear,2,1
15156,calm,fear,2,1
15162,calm,fear,2,1
15164,calm,fear,2,1
15165,calm,anger,2,0
15166,calm,fear,2,1
15167,calm,anger,2,0
15168,calm,fear,2,1
15169,calm,anger,2,0
15173,calm,fear,2,1
15179,calm,anger,2,0
15180,calm,fear,2,1
15184,calm,fear,2,1
15186,calm,anger,2,0
15187,calm,fear,2,1
15188,calm,fear,2,1
15189,calm,anger,2,0
15193,calm,anger,2,0
15197,calm,anger,2,0
15198,calm,anger,2,0
15204,calm,anger,2,0
15206,calm,surprise,2,3
15207,calm,fear,2,1
15210,calm,anger,2,0
15211,calm,fear,2,1
15213,calm,anger,2,0
15215,calm,surprise,2,3
15217,calm,anger,2,0
15218,calm,fear,2,1
15225,calm,anger,2,0
15226,calm,fear,2,1
15227,calm,anger,2,0
15228,calm,anger,2,0
15231,calm,fear,2,1
15232,calm,fear,2,1
15234,calm,anger,2,0
15235,calm,anger,2,0
15238,calm,anger,2,0
15239,calm,fear,2,1
15240,calm,fear,2,1
15241,calm,anger,2,0
15244,calm,fear,2,1
15246,calm,anger,2,0
15252,calm,anger,2,0
15253,calm,fear,2,1
15255,calm,anger,2,0
15256,calm,fear,2,1
15258,calm,surprise,2,3
15260,calm,fear,2,1
15261,calm,anger,2,0
15264,calm,fear,2,1
15270,calm,anger,2,0
15271,calm,fear,2,1
15275,calm,anger,2,0
15277,calm,anger,2,0
15278,calm,anger,2,0
15283,calm,anger,2,0
15285,calm,fear,2,1
15287,calm,anger,2,0
15288,calm,anger,2,0
15289,calm,fear,2,1
15290,calm,anger,2,0
15291,calm,fear,2,1
15293,calm,anger,2,0
15297,calm,anger,2,0
15301,calm,anger,2,0
15302,calm,fear,2,1
15304,calm,fear,2,1
15306,calm,fear,2,1
15307,calm,anger,2,0
15309,calm,anger,2,0
15312,calm,anger,2,0
15316,calm,anger,2,0
15317,calm,anger,2,0
15320,calm,fear,2,1
15323,calm,anger,2,0
15324,calm,surprise,2,3
15327,calm,anger,2,0
15328,calm,anger,2,0
15329,calm,anger,2,0
15332,calm,fear,2,1
15333,calm,anger,2,0
15338,calm,fear,2,1
15342,calm,fear,2,1
15343,calm,anger,2,0
15346,calm,anger,2,0
15347,calm,fear,2,1
15349,calm,anger,2,0
15351,calm,anger,2,0
15352,calm,anger,2,0
15353,calm,fear,2,1
15354,calm,anger,2,0
15358,calm,anger,2,0
15368,calm,anger,2,0
15369,calm,fear,2,1
15370,calm,fear,2,1
15374,calm,anger,2,0
15380,calm,surprise,2,3
15381,calm,anger,2,0
15382,calm,anger,2,0
15383,calm,fear,2,1
15384,calm,fear,2,1
15385,calm,fear,2,1
15386,calm,anger,2,0
15389,calm,anger,2,0
15390,calm,anger,2,0
15391,calm,anger,2,0
15392,calm,fear,2,1
15403,calm,anger,2,0
15404,calm,surprise,2,3
15407,calm,anger,2,0
15408,calm,anger,2,0
15409,calm,anger,2,0
15410,calm,anger,2,0
15412,calm,anger,2,0
15414,calm,fear,2,1
15418,calm,anger,2,0
15421,calm,anger,2,0
15424,calm,anger,2,0
15425,calm,anger,2,0
15426,calm,anger,2,0
15428,calm,surprise,2,3
15433,calm,anger,2,0
15435,calm,anger,2,0
15436,calm,fear,2,1
15437,calm,anger,2,0
15438,calm,anger,2,0
15440,calm,fear,2,1
15441,calm,anger,2,0
15442,calm,anger,2,0
15444,calm,surprise,2,3
15446,calm,fear,2,1
15449,calm,anger,2,0
15450,calm,anger,2,0
15453,calm,fear,2,1
15454,calm,anger,2,0
15456,calm,anger,2,0
15458,calm,fear,2,1
15463,calm,anger,2,0
15464,calm,anger,2,0
15469,calm,anger,2,0
15470,calm,anger,2,0
15473,calm,anger,2,0
15476,calm,anger,2,0
15477,calm,anger,2,0
15479,calm,fear,2,1
15481,calm,fear,2,1
15484,calm,anger,2,0
15489,calm,anger,2,0
15490,calm,anger,2,0
15492,calm,anger,2,0
15494,calm,anger,2,0
15497,calm,anger,2,0
15498,calm,fear,2,1
15499,calm,anger,2,0
15501,calm,fear,2,1
15503,calm,anger,2,0
15505,calm,anger,2,0
15508,calm,fear,2,1
15515,calm,surprise,2,3
15516,calm,anger,2,0
15517,calm,fear,2,1
15518,calm,fear,2,1
15521,calm,fear,2,1
15522,calm,fear,2,1
15523,calm,anger,2,0
15524,calm,anger,2,0
15525,calm,anger,2,0
15527,calm,fear,2,1
15528,calm,fear,2,1
15529,calm,anger,2,0
15535,calm,anger,2,0
15536,calm,anger,2,0
15537,calm,anger,2,0
15538,calm,fear,2,1
15541,calm,anger,2,0
15544,calm,surprise,2,3
15548,calm,fear,2,1
15549,calm,anger,2,0
15551,calm,anger,2,0
15552,calm,fear,2,1
15555,calm,anger,2,0
15562,calm,fear,2,1
15563,calm,anger,2,0
15564,calm,anger,2,0
15571,calm,fear,2,1
15572,calm,fear,2,1
15573,calm,anger,2,0
15574,calm,anger,2,0
15575,calm,fear,2,1
15578,calm,fear,2,1
15581,calm,fear,2,1
15583,calm,fear,2,1
15585,calm,surprise,2,3
15589,calm,surprise,2,3
15591,calm,anger,2,0
15598,calm,anger,2,0
15600,calm,fear,2,1
15601,calm,fear,2,1
15605,calm,anger,2,0
15607,calm,anger,2,0
15608,calm,fear,2,1
15613,calm,fear,2,1
15615,calm,anger,2,0
15617,calm,anger,2,0
15618,calm,anger,2,0
15620,calm,surprise,2,3
15621,calm,anger,2,0
15622,calm,anger,2,0
15629,calm,anger,2,0
15630,calm,fear,2,1
15631,calm,anger,2,0
15633,calm,fear,2,1
15634,calm,fear,2,1
15635,calm,fear,2,1
15636,calm,anger,2,0
15637,calm,anger,2,0
15639,calm,anger,2,0
15640,calm,fear,2,1
15641,calm,anger,2,0
15642,calm,anger,2,0
15644,calm,anger,2,0
15646,calm,anger,2,0
15649,calm,anger,2,0
15650,calm,anger,2,0
15651,calm,anger,2,0
15654,calm,anger,2,0
15655,calm,fear,2,1
15656,calm,anger,2,0
15657,calm,anger,2,0
15658,calm,anger,2,0
15659,calm,anger,2,0
15663,calm,fear,2,1
15664,calm,fear,2,1
15666,calm,fear,2,1
15667,calm,anger,2,0
15670,calm,anger,2,0
15674,calm,surprise,2,3
15676,calm,anger,2,0
15678,calm,anger,2,0
15679,calm,fear,2,1
15686,calm,surprise,2,3
15687,calm,fear,2,1
15690,calm,fear,2,1
15691,calm,surprise,2,3
15693,calm,anger,2,0
15699,calm,anger,2,0
15701,calm,anger,2,0
15702,calm,fear,2,1
15704,calm,fear,2,1
15705,calm,anger,2,0
15711,calm,anger,2,0
15713,calm,anger,2,0
15715,calm,anger,2,0
15717,calm,fear,2,1
15719,calm,anger,2,0
15720,calm,fear,2,1
15721,calm,anger,2,0
15723,calm,anger,2,0
15724,calm,anger,2,0
15725,calm,anger,2,0
15727,calm,anger,2,0
15729,calm,anger,2,0
15734,calm,fear,2,1
15736,calm,surprise,2,3
15738,calm,anger,2,0
15739,calm,surprise,2,3
15741,calm,anger,2,0
15744,calm,fear,2,1
15745,calm,anger,2,0
15746,calm,anger,2,0
15751,calm,anger,2,0
15752,calm,anger,2,0
15753,calm,anger,2,0
15754,calm,anger,2,0
15755,calm,fear,2,1
15757,calm,anger,2,0
15760,calm,fear,2,1
15762,calm,anger,2,0
15763,calm,anger,2,0
15765,calm,surprise,2,3
15766,calm,anger,2,0
15767,calm,fear,2,1
15769,calm,fear,2,1
15770,calm,anger,2,0
15771,calm,fear,2,1
15774,calm,fear,2,1
15775,calm,fear,2,1
15776,calm,fear,2,1
15777,calm,surprise,2,3
15778,calm,anger,2,0
15784,calm,anger,2,0
15785,calm,anger,2,0
15789,calm,fear,2,1
15791,calm,anger,2,0
15793,calm,fear,2,1
15794,calm,fear,2,1
15795,calm,surprise,2,3
15798,calm,fear,2,1
15802,calm,anger,2,0
15805,calm,surprise,2,3
15808,calm,fear,2,1
15809,calm,anger,2,0
15810,calm,fear,2,1
15812,calm,anger,2,0
15815,calm,anger,2,0
15816,calm,fear,2,1
15818,calm,anger,2,0
15819,calm,surprise,2,3
15821,calm,anger,2,0
15822,calm,surprise,2,3
15823,calm,anger,2,0
15825,calm,fear,2,1
15827,calm,anger,2,0
15829,calm,fear,2,1
15830,calm,fear,2,1
15831,calm,anger,2,0
15833,calm,anger,2,0
15834,calm,anger,2,0
15836,calm,anger,2,0
15838,calm,anger,2,0
15841,calm,anger,2,0
15842,calm,anger,2,0
15843,calm,anger,2,0
15845,calm,anger,2,0
15847,calm,anger,2,0
15850,calm,surprise,2,3
15854,calm,fear,2,1
15856,calm,fear,2,1
15857,calm,anger,2,0
15858,calm,anger,2,0
15861,calm,fear,2,1
15863,calm,anger,2,0
15864,calm,fear,2,1
15867,calm,fear,2,1
15870,calm,surprise,2,3
15872,calm,anger,2,0
15873,calm,anger,2,0
15874,calm,fear,2,1
15878,calm,anger,2,0
15880,calm,fear,2,1
15882,calm,anger,2,0
15884,calm,surprise,2,3
15887,calm,anger,2,0
15888,calm,fear,2,1
15890,calm,fear,2,1
15894,calm,fear,2,1
15901,calm,anger,2,0
15903,calm,anger,2,0
15906,calm,anger,2,0
15907,calm,fear,2,1
15908,calm,anger,2,0
15909,calm,anger,2,0
15911,calm,anger,2,0
15912,calm,anger,2,0
15916,calm,surprise,2,3
15917,calm,anger,2,0
15920,calm,fear,2,1
15924,calm,anger,2,0
15926,calm,anger,2,0
15929,calm,anger,2,0
15930,calm,anger,2,0
15933,calm,surprise,2,3
15935,calm,anger,2,0
15937,calm,anger,2,0
15938,calm,anger,2,0
15940,calm,anger,2,0
15941,calm,anger,2,0
15942,calm,anger,2,0
15945,calm,surprise,2,3
15949,calm,anger,2,0
15950,calm,anger,2,0
15952,calm,anger,2,0
15953,calm,anger,2,0
15955,calm,fear,2,1
15956,calm,fear,2,1
15957,calm,surprise,2,3
15958,calm,anger,2,0
15959,calm,fear,2,1
15961,calm,anger,2,0
15962,calm,fear,2,1
15964,calm,fear,2,1
15967,calm,fear,2,1
15968,calm,fear,2,1
15969,calm,anger,2,0
15971,calm,anger,2,0
15972,calm,anger,2,0
15973,calm,anger,2,0
15977,calm,fear,2,1
15979,calm,anger,2,0
15982,calm,fear,2,1
15983,calm,fear,2,1
15994,calm,fear,2,1
15997,calm,fear,2,1
15999,calm,anger,2,0
16005,calm,anger,2,0
16009,calm,fear,2,1
16010,calm,fear,2,1
16012,calm,fear,2,1
16013,calm,anger,2,0
16014,calm,anger,2,0
16016,calm,anger,2,0
16018,calm,anger,2,0
16019,calm,anger,2,0
16020,calm,fear,2,1
16021,calm,anger,2,0
16022,calm,anger,2,0
16024,calm,anger,2,0
16025,calm,fear,2,1
16026,calm,anger,2,0
16028,calm,anger,2,0
16029,calm,surprise,2,3
16033,calm,anger,2,0
16037,calm,fear,2,1
16040,calm,fear,2,1
16044,calm,fear,2,1
16046,calm,surprise,2,3
16047,calm,anger,2,0
16049,calm,anger,2,0
16050,calm,anger,2,0
16051,calm,fear,2,1
16053,calm,anger,2,0
16054,calm,anger,2,0
16057,calm,anger,2,0
16058,calm,fear,2,1
16059,calm,anger,2,0
16062,calm,anger,2,0
16063,calm,surprise,2,3
16064,calm,surprise,2,3
16066,calm,anger,2,0
16070,calm,anger,2,0
16074,calm,fear,2,1
16077,calm,anger,2,0
16078,calm,fear,2,1
16080,calm,fear,2,1
16082,calm,anger,2,0
16085,calm,fear,2,1
16086,calm,anger,2,0
16090,calm,fear,2,1
16091,calm,anger,2,0
16092,calm,anger,2,0
16095,calm,anger,2,0
16098,calm,anger,2,0
16100,calm,anger,2,0
16103,calm,anger,2,0
16105,calm,anger,2,0
16106,calm,surprise,2,3
16107,calm,anger,2,0
16110,calm,anger,2,0
16111,calm,anger,2,0
16112,calm,fear,2,1
16115,calm,fear,2,1
16116,calm,anger,2,0
16117,calm,anger,2,0
16119,calm,anger,2,0
16122,calm,anger,2,0
16123,calm,anger,2,0
16124,calm,anger,2,0
16126,calm,surprise,2,3
16129,calm,fear,2,1
16131,calm,fear,2,1
16132,calm,anger,2,0
16135,calm,fear,2,1
16137,calm,anger,2,0
16138,calm,anger,2,0
16141,calm,anger,2,0
16142,calm,anger,2,0
16143,calm,anger,2,0
16145,calm,anger,2,0
16146,calm,anger,2,0
16147,calm,anger,2,0
16148,calm,surprise,2,3
16152,calm,anger,2,0
16154,calm,anger,2,0
16155,calm,anger,2,0
16158,calm,anger,2,0
16159,calm,anger,2,0
16160,calm,fear,2,1
16162,calm,anger,2,0
16164,calm,fear,2,1
16165,calm,anger,2,0
16166,calm,anger,2,0
16167,calm,anger,2,0
16170,calm,anger,2,0
16173,calm,fear,2,1
16175,calm,fear,2,1
16176,calm,anger,2,0
16178,calm,surprise,2,3
16179,calm,fear,2,1
16180,calm,anger,2,0
16182,calm,anger,2,0
16183,calm,surprise,2,3
16190,calm,surprise,2,3
16196,calm,surprise,2,3
16199,calm,fear,2,1
16203,calm,fear,2,1
16207,calm,anger,2,0
16212,calm,fear,2,1
16213,calm,fear,2,1
16215,calm,fear,2,1
16217,calm,anger,2,0
16218,calm,anger,2,0
16219,calm,anger,2,0
16221,calm,anger,2,0
16222,calm,anger,2,0
16223,calm,fear,2,1
16225,calm,fear,2,1
16228,calm,surprise,2,3
16230,calm,fear,2,1
16231,calm,fear,2,1
16235,calm,anger,2,0
16238,calm,fear,2,1
16241,calm,anger,2,0
16247,calm,fear,2,1
16248,calm,anger,2,0
16249,calm,fear,2,1
16255,calm,surprise,2,3
16256,calm,anger,2,0
16257,calm,anger,2,0
16259,calm,anger,2,0
16263,calm,anger,2,0
16265,calm,fear,2,1
16267,calm,anger,2,0
16268,calm,anger,2,0
16270,calm,fear,2,1
16272,surprise,anger,3,0
16274,surprise,calm,3,2
16275,surprise,anger,3,0
16277,surprise,fear,3,1
16278,surprise,calm,3,2
16282,surprise,fear,3,1
16283,surprise,calm,3,2
16284,surprise,anger,3,0
16287,surprise,fear,3,1
16288,surprise,anger,3,0
16289,surprise,calm,3,2
16293,surprise,fear,3,1
16297,surprise,calm,3,2
16298,surprise,calm,3,2
16300,surprise,fear,3,1
16303,surprise,anger,3,0
16307,surprise,fear,3,1
16310,surprise,fear,3,1
16311,surprise,fear,3,1
16312,surprise,calm,3,2
16314,surprise,anger,3,0
16315,surprise,anger,3,0
16317,surprise,anger,3,0
16318,surprise,fear,3,1
16326,surprise,fear,3,1
16330,surprise,fear,3,1
16334,surprise,anger,3,0
16337,surprise,fear,3,1
16340,surprise,fear,3,1
16342,surprise,anger,3,0
16343,surprise,fear,3,1
16346,surprise,anger,3,0
16348,surprise,fear,3,1
16349,surprise,fear,3,1
16353,surprise,fear,3,1
16354,surprise,fear,3,1
16355,surprise,fear,3,1
16357,surprise,anger,3,0
16358,surprise,fear,3,1
16360,surprise,anger,3,0
16367,surprise,fear,3,1
16368,surprise,anger,3,0
16369,surprise,anger,3,0
16378,surprise,fear,3,1
16379,surprise,calm,3,2
16389,surprise,fear,3,1
16391,surprise,calm,3,2
16392,surprise,anger,3,0
16397,surprise,anger,3,0
16400,surprise,anger,3,0
16401,surprise,anger,3,0
16402,surprise,fear,3,1
16403,surprise,fear,3,1
16404,surprise,anger,3,0
16405,surprise,anger,3,0
16406,surprise,fear,3,1
16409,surprise,fear,3,1
16411,surprise,anger,3,0
16412,surprise,anger,3,0
16414,surprise,calm,3,2
16419,surprise,anger,3,0
16428,surprise,fear,3,1
16429,surprise,anger,3,0
16431,surprise,calm,3,2
16432,surprise,fear,3,1
16438,surprise,calm,3,2
16442,surprise,fear,3,1
16444,surprise,anger,3,0
16447,surprise,fear,3,1
16456,surprise,anger,3,0
16458,surprise,anger,3,0
16461,surprise,fear,3,1
16462,surprise,fear,3,1
16467,surprise,anger,3,0
16468,surprise,calm,3,2
16469,surprise,anger,3,0
16470,surprise,calm,3,2
16471,surprise,anger,3,0
16473,surprise,anger,3,0
16474,surprise,fear,3,1
16475,surprise,calm,3,2
16479,surprise,fear,3,1
16482,surprise,fear,3,1
16491,surprise,fear,3,1
16493,surprise,anger,3,0
16497,surprise,fear,3,1
16498,surprise,anger,3,0
16499,surprise,anger,3,0
16505,surprise,fear,3,1
16507,surprise,fear,3,1
16509,surprise,anger,3,0
16517,surprise,anger,3,0
16522,surprise,anger,3,0
16529,surprise,fear,3,1
16531,surprise,fear,3,1
16532,surprise,fear,3,1
16545,surprise,fear,3,1
16546,surprise,calm,3,2
16550,surprise,anger,3,0
16556,surprise,calm,3,2
16557,surprise,anger,3,0
16560,surprise,fear,3,1
16562,surprise,anger,3,0
16568,surprise,calm,3,2
16569,surprise,fear,3,1
16570,surprise,calm,3,2
16575,surprise,calm,3,2
16580,surprise,fear,3,1
16581,surprise,fear,3,1
16582,surprise,anger,3,0
16585,surprise,fear,3,1
16586,surprise,anger,3,0
16589,surprise,anger,3,0
16594,surprise,fear,3,1
16597,surprise,anger,3,0
16599,surprise,fear,3,1
16608,surprise,calm,3,2
16609,surprise,anger,3,0
16610,surprise,anger,3,0
16613,surprise,anger,3,0
16614,surprise,anger,3,0
16615,surprise,fear,3,1
16619,surprise,fear,3,1
16624,surprise,anger,3,0
16630,surprise,anger,3,0
16638,surprise,fear,3,1
16640,surprise,fear,3,1
16642,surprise,anger,3,0
16645,surprise,anger,3,0
16646,surprise,anger,3,0
16647,surprise,calm,3,2
16649,surprise,fear,3,1
16654,surprise,anger,3,0
16658,surprise,fear,3,1
16662,surprise,fear,3,1
16665,surprise,calm,3,2
16666,surprise,anger,3,0
16667,surprise,fear,3,1
16670,surprise,fear,3,1
16673,surprise,fear,3,1
16675,surprise,fear,3,1
16676,surprise,anger,3,0
16678,surprise,fear,3,1
16679,surprise,anger,3,0
16680,surprise,fear,3,1
16682,surprise,calm,3,2
16683,surprise,calm,3,2
16690,surprise,anger,3,0
16699,surprise,anger,3,0
16701,surprise,anger,3,0
16702,surprise,fear,3,1
16707,surprise,anger,3,0
16711,surprise,anger,3,0
16712,surprise,anger,3,0
16713,surprise,fear,3,1
16715,surprise,fear,3,1
16720,surprise,calm,3,2
16722,surprise,calm,3,2
16723,surprise,anger,3,0
16725,surprise,calm,3,2
16736,surprise,anger,3,0
16737,surprise,fear,3,1
16740,surprise,fear,3,1
16746,surprise,fear,3,1
16755,surprise,anger,3,0
16765,surprise,anger,3,0
16768,surprise,fear,3,1
16773,surprise,anger,3,0
16777,surprise,calm,3,2
16786,surprise,fear,3,1
16789,surprise,anger,3,0
16801,surprise,anger,3,0
16802,surprise,fear,3,1
16805,surprise,anger,3,0
16806,surprise,calm,3,2
16807,surprise,anger,3,0
16808,surprise,calm,3,2
16809,surprise,calm,3,2
16810,surprise,anger,3,0
16812,surprise,fear,3,1
16817,surprise,fear,3,1
16823,surprise,fear,3,1
16826,surprise,fear,3,1
16833,surprise,calm,3,2
16837,surprise,anger,3,0
16844,surprise,fear,3,1
16847,surprise,fear,3,1
16854,surprise,calm,3,2
16856,surprise,anger,3,0
16857,surprise,calm,3,2
16858,surprise,calm,3,2
16859,surprise,fear,3,1
16860,surprise,anger,3,0
16861,surprise,anger,3,0
16864,surprise,fear,3,1
16866,surprise,fear,3,1
16871,surprise,anger,3,0
16872,surprise,anger,3,0
16876,surprise,anger,3,0
16880,surprise,fear,3,1
16883,surprise,anger,3,0
16886,surprise,fear,3,1
16887,surprise,calm,3,2
16890,surprise,fear,3,1
16896,surprise,fear,3,1
16897,surprise,anger,3,0
16902,surprise,anger,3,0
16911,surprise,anger,3,0
16917,surprise,calm,3,2
16923,surprise,calm,3,2
16924,surprise,calm,3,2
16925,surprise,fear,3,1
16928,surprise,calm,3,2
16934,surprise,anger,3,0
16941,surprise,fear,3,1
16948,surprise,calm,3,2
16950,surprise,fear,3,1
16951,surprise,calm,3,2
16956,surprise,fear,3,1
16971,surprise,anger,3,0
16972,surprise,fear,3,1
16975,surprise,fear,3,1
16978,surprise,anger,3,0
16979,surprise,calm,3,2
16988,surprise,calm,3,2
16994,surprise,fear,3,1
16995,surprise,anger,3,0
17001,surprise,calm,3,2
17003,surprise,fear,3,1
17006,surprise,calm,3,2
17007,surprise,anger,3,0
17009,surprise,fear,3,1
17010,surprise,anger,3,0
17011,surprise,anger,3,0
17012,surprise,fear,3,1
17014,surprise,fear,3,1
17020,surprise,calm,3,2
17026,surprise,anger,3,0
17028,surprise,fear,3,1
17031,surprise,fear,3,1
17033,surprise,fear,3,1
17034,surprise,calm,3,2
17043,surprise,fear,3,1
17046,surprise,fear,3,1
17047,surprise,fear,3,1
17051,surprise,calm,3,2
17053,surprise,fear,3,1
17057,surprise,fear,3,1
17058,surprise,anger,3,0
17061,surprise,calm,3,2
17064,surprise,anger,3,0
17065,surprise,anger,3,0
17081,surprise,anger,3,0
17084,surprise,fear,3,1
17085,surprise,anger,3,0
17087,surprise,fear,3,1
17089,surprise,fear,3,1
17093,surprise,fear,3,1
17094,surprise,fear,3,1
17098,surprise,fear,3,1
17107,surprise,fear,3,1
17108,surprise,fear,3,1
17110,surprise,anger,3,0
17115,surprise,anger,3,0
17117,surprise,anger,3,0
17118,surprise,anger,3,0
17127,surprise,fear,3,1
17128,surprise,fear,3,1
